Rank,Team,Location,YTD,TOTAL
50.,Holterman/Holtermann,Denmark,51.8,51.8
51.,Bouchard/Charest,Quebec,50.4,50.4
52.,Westman/Ahlberg,Sweden,50.3,50.3
53.,Anderson-Heide/Richardson,Minnesota,49.8,49.8
54.,Papley/Van Amsterdam,Alberta,49.4,49.4
55.,Riley/Mullen,Quebec,43.1,43.1
56.,Spruit/Spruit,Ontario,43.0,43.0
57.,Sinclair/Brydone,Scotland,41.3,41.3
58.,Paulova/Paul,Czechia,39.8,39.8
59.,Daly/Violette,Minnesota,38.4,38.4
60.,Gamble/Kalthoff,Saskatchewan,37.3,37.3
61.,Springer/Springer,Saskatchewan,36.0,36.0
62.,Yildiz/Cakir,Turkiye,35.8,35.8
63.,Hamilton/Hamilton,Wisconsin,35.3,35.3
64.,Schoell/Sutor,Germany,35.2,35.2
65.,Arbuckle/Macdonell,Manitoba,34.9,34.9
66.,Yang/Tian,China,34.3,34.3
67.,Moores/Wheeler,Colorado,33.7,33.7
68.,Just/Cherpin,Saskatchewan,32.9,32.9
69.,Otaegi/Unanue,Spain,32.3,32.3
70.,Henderson/Hardie,Great Britain,32.3,32.3
71.,Oestgaard/Eriksen,Norway,32.1,32.1
72.,Mackenzie/Middleton,British Columbia,32.1,32.1
73.,Fellmann/Kovalchuk,Quebec,32.0,32.0
74.,Laplante/Gibeau,Quebec,31.4,31.4
75.,Tiuliakova/Totzek,Germany,31.0,31.0
76.,Bailey/Sipura,Ontario,30.4,30.4
77.,Maheux/Maheux,Quebec,30.3,30.3
78.,Wiseman/Smith,Newfoundland / Labrador,30.0,30.0
79.,Woo/Wenzek,British Columbia,28.5,28.5
80.,Parmiter/Burgess,New Brunswick,28.1,28.1
81.,McGovern/Nathan,Ontario,26.5,26.5
82.,Gaidule/Buncis,Latvia,26.3,26.3
83.,Dong/Fei,China,25.9,25.9
84.,Berset/Hoesli,Switzerland,24.8,24.8
85.,Reese-Hansen/Chester,British Columbia,24.4,24.4
86.,Roach/Gilbert,Ontario,23.8,23.8
87.,McMillan/Bryce,Scotland,23.4,23.4
88.,Davie/Watt,Scotland,23.4,23.4
89.,Schwaller/Schwaller,Switzerland,23.3,23.3
90.,Burghout/Thompson,Ontario,22.9,22.9
91.,Weldon/Franey,Colorado,21.8,21.8
92.,Sanscartier/Caron,Quebec,21.5,21.5
93.,Ford/Krowchuk,Ontario,21.2,21.2
94.,Lipinska/Stych,Poland,19.5,19.5
95.,Ouellet/Rousseau,Quebec,19.3,19.3
96.,Baker/Lott,Manitoba,19.0,19.0
97.,Roth/Nernberger,Wisconsin,18.8,18.8
98.,Munro/Whyte,Great Britain,17.4,17.4
99.,Henry/Gordon,Manitoba,17.3,17.3
100.,Lyburn/Lyburn,Manitoba,17.3,17.3
101.,de Val/Magnusson,Sweden,16.5,16.5
102.,Cottenoir/Martel,Quebec,16.3,16.3
103.,Kitazawa/Usui,Japan,15.8,15.8
104.,Kiemele/Singer,Ontario,15.6,15.6
105.,Sweeting/Kennedy,Alberta,15.0,15.0
106.,Scalesse/Pimpini,Italy,15.0,15.0
107.,Schmidt/Schmidt,Denmark,15.0,15.0
108.,Sturmay/Kleibrink,Alberta,14.8,14.8
109.,Heggestad/Heggestad,Ontario,14.3,14.3
110.,Butler/Butler,Ontario,14.1,14.1
111.,Nordbye/Hostmaelingen,Norway,14.0,14.0
112.,Suuripaa/Rantamaki,Finland,13.7,13.7
113.,Mulville/Hale,Ontario,13.5,13.5
114.,DiBaggio/Visnich,Ohio,13.5,13.5
115.,Geving/Shuster,Minnesota,13.5,13.5
116.,Cheal/Cheal,Quebec,13.5,13.5
117.,Tonoli/Gosgens,Netherlands,12.9,12.9
118.,Mallett/Jackson,Ontario,12.2,12.2
119.,Liscumb/Liscumb,Ontario,12.0,12.0
120.,Kjaerland/Lilleboe,Norway,11.5,11.5
121.,Lang/Lang,Saskatchewan,11.4,11.4
122.,Podoll/Parry,North Dakota,11.3,11.3
123.,White/White,Prince Edward Island,11.3,11.3
124.,Farkova/Jakl,Czechia,11.3,11.3
125.,Jackson/McCrady,British Columbia,11.3,11.3
126.,St-Georges/Asselin,Quebec,11.0,11.0
127.,Madisson/Kukner,Estonia,11.0,11.0
128.,Kreviazuk/Mathers,Ontario,10.6,10.6
129.,Raniseth/Crough,Alberta,10.5,10.5
130.,Kaare/Padama,Estonia,10.5,10.5
131.,Gargul/Girard,Quebec,10.1,10.1
132.,Scebbi/Scebbi,Ohio,10.1,10.1
133.,Beaulieu/Pelletier,Quebec,10.1,10.1
134.,Gargul/Girard,Montreal,10.1,10.1
135.,McGillivray/Cowan,British Columbia,10.1,10.1
136.,Zardini Lacedelli/De Zanna,Italy,10.0,10.0
137.,Roenning/Daehlin,Norway,9.9,9.9
138.,Lamontagne/LaMontagne,Saskatchewan,9.8,9.8
139.,Cihlarova/Macek,Czechia,9.6,9.6
140.,Wendling/Paral,Wisconsin,9.4,9.4
141.,Wynter/Sallaj,New Brunswick,9.3,9.3
142.,Mueller/Seiwald,Austria,9.0,9.0
143.,Billo/Martin,Quebec,9.0,9.0
144.,Skrlik/Harty,Alberta,9.0,9.0
145.,Hussain/Husain,Guyana,8.8,8.8
146.,Kalocsai-van Dorp/Kalocsay,Hungary,8.4,8.4
147.,Mitchell/Johnston,Scotland,8.3,8.3
148.,Wilson/Dow,Ontario,8.1,8.1
149.,Novikova/Jakobson,Estonia,8.0,8.0
150.,Cinnamon/Davies,Alberta,8.0,8.0
151.,Barber/Heidt,Saskatchewan,7.9,7.9
152.,Forbregd/Harstad,Norway,7.9,7.9
153.,Tanaka/Sato,Japan,7.9,7.9
154.,Hauser/Sommervold,Norway,7.9,7.9
155.,Robertson/Robertson,Ontario,7.5,7.5
156.,Feldkamp/Villard,Ontario,7.5,7.5
157.,Armstrong/Woods,Ontario,7.5,7.5
158.,Holt/Brenden,North Dakota,7.5,7.5
159.,McCutcheon/Duizer,Ontario,7.5,7.5
160.,Gates/Montpellier,Northern Ontario,7.5,7.5
161.,Neary/Hancock,Newfoundland / Labrador,7.5,7.5
162.,Kononenko/Shchur,Ukraine,7.5,7.5
163.,McGillivray/Croteau,British Columbia,7.3,7.3
164.,Kalk/MacAlpine,Alberta,7.3,7.3
165.,Sykorova/Sykora,Slovakia,7.0,7.0
166.,Nilsson/Olofsson,Sweden,7.0,7.0
167.,Tian/Tian,China,6.9,6.9
168.,Senneker/Gleaton,Michigan,6.9,6.9
169.,Turbow/Kot,Colorado,6.8,6.8
170.,Paquette/Daoust,Northern Ontario,6.7,6.7
171.,Chou/Liu,Chinese Taipei,6.6,6.6
172.,Kraft/Kraft,North Dakota,6.4,6.4
173.,Dudt/Dudt,Pennsylvania,6.4,6.4
174.,Hagenbuch/Laufer,Illinois,6.4,6.4
175.,Nickel/Nickel,Wisconsin,6.4,6.4
176.,Godin/Charbonneau,Quebec,6.4,6.4
177.,Johnson/Podhradsky,Minnesota,6.3,6.3
178.,Mallett/Meister,British Columbia,6.2,6.2
179.,Hausstatter/Svorkmo-Lundberg,Norway,6.1,6.1
180.,Chao/Fowler,Illinois,6.0,6.0
181.,Trembath/Grassie,Manitoba,6.0,6.0
182.,Farwell/Rose,Colorado,6.0,6.0
183.,Gray-Withers/Nowell,Alberta,6.0,6.0
184.,Lee/Jang,Korea,6.0,6.0
185.,Wiksten/Wiksten,Denmark,6.0,6.0
186.,Damen/Van Amsterdam,Alberta,5.7,5.7
187.,Ostrowski/Botterill,Minnesota,5.4,5.4
188.,Joo/Karasz,Hungary,5.4,5.4
189.,Workin/Workin,North Dakota,5.4,5.4
190.,Richards/Tao,Alberta,5.4,5.4
191.,Hung/Chang,Hong Kong,5.3,5.3
192.,Kashiwagi/Nisato,Japan,5.3,5.3
193.,Dubberstein/Malvar,Philippines,5.3,5.3
194.,Dubberstein/Malvar,Philippines,5.3,5.3
195.,Ueno/Yamaguchi,Japan,5.3,5.3
196.,Mayra/Kirby,Michigan,5.3,5.3
197.,Johnston/Johnston,New Brunswick,5.1,5.1
198.,Brissette/Fadden,British Columbia,5.1,5.1
199.,Munroe/Leong,Alberta,5.1,5.1
200.,Headley/Headley,Ontario,5.1,5.1
201.,Martins Ethier/Santos,Portugal,5.0,5.0
202.,Forget/Robert,Ontario,5.0,5.0
203.,Ozeki/Aoki,Japan,4.8,4.8
204.,Johnson/Hebert,Minnesota,4.8,4.8
205.,Schweitzer/Hagberg,Minnesota,4.7,4.7
206.,Peebo/Andre,Estonia,4.7,4.7
207.,Fountain/Fountain,Colorado,4.5,4.5
208.,Cull/Garand,Quebec,4.5,4.5
209.,Smith/Bonin-Ducharme,Ontario,4.5,4.5
210.,Ouimet/Ouimet,Ontario,4.5,4.5
211.,Jensen/Deng,British Columbia,4.5,4.5
212.,Vilandt/Jensen,Denmark,4.5,4.5
213.,Szurmay/Ferenci,Hungary,4.4,4.4
214.,Tanguay/Robichaud,Quebec,4.3,4.3
215.,Gourianova/Vidaurrazaga,Massachusetts,4.3,4.3
216.,Wisniewski-Starkell/Wills,Saskatchewan,4.3,4.3
217.,Duff/Craik,Scotland,4.1,4.1
218.,Sasseville/Hudon,Quebec,4.1,4.1
219.,Paisley/Spielman,Wisconsin,4.0,4.0
220.,Farrell/Thurston,Minnesota,4.0,4.0
221.,Stella/Carle,Colorado,3.9,3.9
222.,Onodera/Maeda,Japan,3.9,3.9
223.,Roy/Sonier,Quebec,3.9,3.9
224.,Funaki/Kamada,Japan,3.9,3.9
225.,Smith/Mosher,Nova Scotia,3.8,3.8
226.,Rivett/Rivett,Quebec,3.8,3.8
227.,Wahlin/Nygren,Sweden,3.8,3.8
228.,Strouse/Fenner,Michigan,3.8,3.8
229.,Persinger/Casper,Alaska,3.8,3.8
230.,Hueppi/Weiss,Switzerland,3.6,3.6
231.,Bookhout/Wiza,Wisconsin,3.6,3.6
232.,Krupickova/Blaha,Czechia,3.6,3.6
233.,Belway/Belway,British Columbia,3.4,3.4
234.,Myers/Lerner,Illinois,3.4,3.4
235.,Rychiger/Gloor,Switzerland,3.4,3.4
236.,Barclay/Hanson,New Brunswick,3.4,3.4
237.,Nilhamn/Kuosmanen,Finland,3.4,3.4
238.,Kawleski/Kauffman,Minnesota,3.4,3.4
239.,Jurkute/Rymeikis,Lithuania,3.4,3.4
240.,Smith/Hood,New Zealand,3.3,3.3
241.,Santti/Santti,Finland,3.2,3.2
242.,Pifer/Pifer,North Carolina,3.1,3.1
243.,Stolt/Stolt,Minnesota,3.0,3.0
244.,Barron/Wilson,Ireland,3.0,3.0
245.,Kuzyk/Gamble,Saskatchewan,3.0,3.0
246.,Yachiw-Omelian/Raymond,Saskatchewan,3.0,3.0
247.,Gregori/Langus,Slovenia,3.0,3.0
248.,Waltenberger/Jaeger,Germany,3.0,3.0
249.,Englot/Schneider,Saskatchewan,3.0,3.0
250.,Turmann/Kalvik,Estonia,3.0,3.0
251.,Rykove/Rykov,Lithuania,2.8,2.8
252.,Rhyme/Smith,Minnesota,2.8,2.8
253.,Bush/Philips,Pennsylvania,2.8,2.8
254.,Moberg/Moberg,Sweden,2.8,2.8
255.,Barone/Zass,Latvia,2.8,2.8
256.,Fisher/Kolomaya,British Columbia,2.8,2.8
257.,Gale Seixeiro/Seixeiro,British Columbia,2.7,2.7
258.,Cottrill/Cottrill,Ontario,2.6,2.6
259.,Nordbye/Hostmaelingen,Norway,2.6,2.6
260.,Moskalenko/Suhak,Ukraine,2.6,2.6
261.,Tsuchiya/Okamura,Japan,2.6,2.6
262.,Tomabechi/Tomabechi,Japan,2.6,2.6
263.,Wheatcroft/Naugler,Alberta,2.6,2.6
264.,Iskiw/Hlushak,Alberta,2.6,2.6
265.,Hara/Niino,Japan,2.6,2.6
266.,Tsuruga/Abe,Japan,2.6,2.6
267.,Sherry/Sherry,Illinois,2.6,2.6
268.,Barone/Nikolov,Latvia,2.6,2.6
269.,Nedohin/Hiebert,Alberta,2.6,2.6
270.,Howald/Lachat-Couchepin,Switzerland,2.4,2.4
271.,Rubenzer/Dobbs,Wisconsin,2.4,2.4
272.,Fortin/Descoteaux,Quebec,2.4,2.4
273.,Chaudhari/Raju,India,2.3,2.3
274.,Serra/Tompkins,Mexico,2.3,2.3
275.,Petersen/Becker,New Zealand,2.3,2.3
276.,Kiiskinen/Kiiskinen,Finland,2.1,2.1
277.,Hallstroem/Patz,Sweden,2.1,2.1
278.,Danahey/Allain,Colorado,2.1,2.1
279.,Jackson/Montgomery,Ontario,2.1,2.1
280.,Shipmaker/Shinde,Ontario,2.1,2.1
281.,Henwood/Maude,Ontario,1.9,1.9
282.,Hajduk/Horacek,Slovakia,1.9,1.9
283.,Vandenborre/Lister,New Brunswick,1.9,1.9
284.,Seol/Kim,Korea,1.9,1.9
285.,Walsh/Simin,California,1.9,1.9
286.,Daley/Vainio,Ontario,1.9,1.9
287.,Harrison/Allen,Ontario,1.9,1.9
288.,Kenney/Scimia,Connecticut,1.9,1.9
289.,Vaydich/McMullin,North Dakota,1.9,1.9
290.,Kinney/Walker,New Zealand,1.8,1.8
291.,Becker/Becker,New Zealand,1.8,1.8
292.,Blackburn/Fortin,Quebec,1.7,1.7
293.,Regza/Regza,Latvia,1.7,1.7
294.,Kim/Luu,Ontario,1.7,1.7
295.,Taylor/Gervais,Saskatchewan,1.7,1.7
296.,Carlson/Carlson,Wisconsin,1.7,1.7
297.,Coleman/Robertson,California,1.7,1.7
298.,Sonkham/Jearateerawit,Thailand,1.7,1.7
299.,Beauchemin/Amyotte,Quebec,1.7,1.7
300.,Konkol/Zalewski,Poland,1.7,1.7
301.,Sobering/Sobering,Colorado,1.5,1.5
302.,Avena/Avotins,Latvia,1.5,1.5
303.,Bradshaw/Kizlyk,Colorado,1.5,1.5
304.,Jeske/Veidemanis,Latvia,1.5,1.5
305.,Opel/Opel,England,1.5,1.5
306.,Potter/Shimko,Ohio,1.5,1.5
307.,Kruzer/Gould,North Carolina,1.5,1.5
308.,Radounikli/Arampatzis,Greece,1.5,1.5
309.,Hackett/Hackett,Utah,1.5,1.5
310.,Szeliga-Frynia/Szewczyk,Poland,1.5,1.5
311.,Oblander/Oblander,Ohio,1.5,1.5
312.,Silversides/Tessier,Saskatchewan,1.5,1.5
313.,Pitts/Flanagan,New Zealand,1.5,1.5
314.,Booth/Morin,Alberta,1.5,1.5
315.,Thurston/Lannoye,Minnesota,1.5,1.5
316.,Smith-Windsor/Shillington,Saskatchewan,1.5,1.5
317.,Yarmuch/Sawiak,Alberta,1.3,1.3
318.,Ector/Jacques,Alberta,1.3,1.3
319.,Kawamura/Matsuda,Japan,1.3,1.3
320.,Ryhorchuk/Peterson,Alberta,1.3,1.3
321.,Ruel/Gendron,Quebec,1.3,1.3
322.,Jacques/Butler,Alberta,1.3,1.3
323.,Yamamoto/Yamamoto,Japan,1.3,1.3
324.,Plett/Hennigar,Alberta,1.3,1.3
325.,Aspeli/Aspeli,Norway,1.3,1.3
326.,Zacher/Guentzel,Minnesota,1.1,1.1
327.,Paquette/Hunt,Ontario,1.1,1.1
328.,Gudereit/Gudereit,Saskatchewan,1.1,1.1
329.,Wilson/de Jong,British Columbia,1.1,1.1
330.,Chen/Chen,Jamaica,1.1,1.1
331.,Digiglio/Rajala,Northern Ontario,1.1,1.1
332.,Thomson/Thomson,Scotland,1.1,1.1
333.,Seitzhanova/Nadirbayev,Kazakhstan,1.1,1.1
334.,Biesecker/Macomber,Colorado,1.1,1.1
335.,Nyboe/Jurlander,Denmark,1.1,1.1
336.,Yavarow/Tuma,Minnesota,1.1,1.1
337.,Frysz/Pasierbek,Poland,1.1,1.1
338.,Kiss/Keri,Hungary,0.9,0.9
339.,Wong/St-Laurent,Ontario,0.9,0.9
340.,Triolo/Sanders,Washington,0.9,0.9
341.,Bowman/Bowman,Ontario,0.9,0.9
342.,Benson/Jackson,Michigan,0.9,0.9
343.,O'Hara/Strouse,Alaska,0.9,0.9
344.,Johnston/Harrison,Ontario,0.9,0.9
345.,Cantin/Morissette,Quebec,0.8,0.8
346.,Allison/Allison,Missouri,0.8,0.8
347.,Hamilton/Peterson,Ohio,0.8,0.8
348.,Hamilton/Peterson,Ohio,0.8,0.8
349.,Boboc/Coliban,Romania,0.8,0.8
350.,Gerbaulet/Caie,Quebec,0.8,0.8
351.,Shepherd-Spurgeon/Walker,Jamaica,0.8,0.8
352.,Lo Deserto/Colli,Italy,0.8,0.8
353.,Hollands/Strack,Minnesota,0.8,0.8
354.,Kazarina/Kazarin,Estonia,0.8,0.8
355.,Hoag/Gordon,Saskatchewan,0.8,0.8
356.,Deck/Deck,Saskatchewan,0.8,0.8
357.,Huiskamp/Van Vlaenderen,Belgium,0.8,0.8
358.,Durant/Attard,Ontario,0.8,0.8
359.,Alaqel/Alaqel,Saudi Arabia,0.8,0.8
360.,Theriault/Beland,Quebec,0.8,0.8
361.,Ratte/Ratte,Quebec,0.8,0.8
362.,Skiffington/MacIsaac,Saskatchewan,0.8,0.8
363.,Legler/Bellavance,Quebec,0.8,0.8
364.,Romei/Gonin,Italy,0.8,0.8
365.,Grande/Ribotta,Italy,0.8,0.8
366.,Masse/Doston,Quebec,0.8,0.8
367.,Stewart/Axelsson,Illinois,0.8,0.8
368.,Weddro/Gudovski,Estonia,0.8,0.8
369.,Carlson/Curtis,Alabama,0.8,0.8
370.,Humphries/Maves,Ontario,0.8,0.8
371.,Perreault/Labbe,Quebec,0.8,0.8
372.,Emberley/McMillan,Saskatchewan,0.8,0.8
373.,Popowich/Gordon,Saskatchewan,0.8,0.8
374.,Artemova/Trrevisiol,Germany,0.8,0.8
375.,Wilson/Horvath,British Columbia,0.7,0.7
376.,McKenzie/Palanuik,New Zealand,0.6,0.6
377.,Li/Yu,Hong Kong,0.6,0.6
378.,Calcutt/Kenlan,North Carolina,0.6,0.6
379.,Sitts/Holmes,Ontario,0.6,0.6
380.,Asanbaeva/Abykeev,Kyrgystan,0.6,0.6
381.,Russell/Sargon,New Zealand,0.6,0.6
382.,Hafeli/Kopytko,British Columbia,0.6,0.6
383.,Neznalova/Neznal,Czechia,0.6,0.6
384.,von Gruenigen/von Gruenigen,Switzerland,0.6,0.6
385.,Abdulateef/Alkandari,Turkiye,0.6,0.6
386.,Franchuk/Taylor,Alberta,0.6,0.6
387.,Blandford/Blandford,Alberta,0.6,0.6
388.,Sundberg/Yseus,Sweden,0.6,0.6
389.,Lerlova/Havlena,Czechia,0.6,0.6
390.,Schack/Thune,Denmark,0.6,0.6
391.,Andersson/Granbom,Sweden,0.6,0.6
392.,Maskiewich/Robillard,British Columbia,0.4,0.4
393.,Caron/d'Amboise,Quebec,0.4,0.4
394.,Shah/Howells,California,0.4,0.4
395.,Roy/Roy,Quebec,0.4,0.4
396.,Simpson/Derksen,Saskatchewan,0.4,0.4
397.,Perez Ara/Jimenez,Spain,0.4,0.4
398.,Ponzio/Ponzio,Minnesota,0.4,0.4
399.,Buckingham/Jacobs,Wisconsin,0.4,0.4
400.,Todd/Helmeczi,Saskatchewan,0.4,0.4
401.,Runing/Harvey,Minnesota,0.4,0.4
402.,Williams/Straub,Tennessee,0.4,0.4
403.,Rugg/Parenteau,Saskatchewan,0.4,0.4
404.,Good/Guy,Washington,0.4,0.4
405.,Horsman/Despins,Minnesota,0.4,0.4
406.,Bukurak/Bukurak,Saskatchewan,0.4,0.4
407.,Lee/Barclay,Massachusetts,0.4,0.4
408.,Bruneau/Michaleski,Manitoba,0.4,0.4
409.,Thornborough/Larence,British Columbia,0.4,0.4
410.,Roessler/Gebert,Wisconsin,0.4,0.4
411.,Tellier/Assad,Ontario,0.3,0.3
412.,Marchand/Brassard,Quebec,0.3,0.3
413.,Linde/Redlihs,Latvia,0.2,0.2
414.,Claesson/Almeling,Sweden,0.2,0.2
415.,Torralba Viela/Sanguesa,Spain,0.2,0.2
416.,Rodgers/Rodgers,North Carolina,0.2,0.2
417.,Ahrenberg/Saario,Finland,0.2,0.2
418.,Hashi/Woods,Nigeria,0.2,0.2
419.,Dabrowski/Tomaszek,Poland,0.2,0.2
420.,Neilson/Nevill,New Zealand,0.2,0.2
421.,McNary/Granger,Ohio,0.2,0.2
422.,McIntosh/Durau,British Columbia,0.2,0.2
423.,Dunphy/Perlson,Ohio,0.2,0.2
424.,Erdos/Ainsley,British Columbia,0.2,0.2
425.,Bong/Pitts,New Zealand,0.2,0.2
426.,Jones/Imes,Ohio,0.2,0.2
427.,Adams/Connolly,,0.2,0.2
428.,Ramkissoon/Singh,Guyana,0.2,0.2
429.,MacCallum/Perlson,Minnesota,0.1,0.1
430.,MacCallum/Perlson,Ohio,0.1,0.1
431.,Stener/Bergman,Sweden,0.1,0.1
432.,Berg/Simon,Oregon,0.0,0.0
433.,Muhmenthaler/Iseli,Switzerland,0.0,0.0
434.,Meldahl/Nyberg,Sweden,0.0,0.0
435.,Al-Abdulla/Alyafei,Qatar,0.0,0.0
436.,Stopera/Stopera,New York,0.0,0.0
437.,Kang/Park,Korea,0.0,0.0
438.,Croisier/Deschene,Ontario,0.0,0.0
439.,Watson/Beland,New Brunswick,0.0,0.0
440.,Kim/Park,Korea,0.0,0.0
441.,Pretty/Pretty,Ontario,0.0,0.0
442.,Chang/Goldbeck,Denmark,0.0,0.0
443.,Fenykova/Votava,Czechia,0.0,0.0
444.,Kim/Yoo,Korea,0.0,0.0
445.,Palmer/Steinhilber,Ohio,0.0,0.0
446.,Thurlow/Dobson,New Zealand,0.0,0.0
447.,Schmiemann/Ginter,Alberta,0.0,0.0
448.,Wojtowicz/Guminski,Poland,0.0,0.0
449.,Kokkonen/Kokkonen,Finland,0.0,0.0
450.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
451.,Pettersen/Persokrud,Norway,0.0,0.0
452.,Tuck/Tuck Jr.,Ontario,0.0,0.0
453.,Kim/Jeong,Korea,0.0,0.0
454.,Gill/Gill,Ontario,0.0,0.0
455.,Zemmelink/Mulima,Ontario,0.0,0.0
456.,Siciliano/Williams,Yukon,0.0,0.0
457.,Huerlimann/Huerlimann,Switzerland,0.0,0.0
458.,Loughlin/Koch,Illinois,0.0,0.0
459.,Higdon/Higdon,British Columbia,0.0,0.0
460.,Legault/Janidlo,Quebec,0.0,0.0
461.,Foster/Foster,Ontario,0.0,0.0
462.,Mansell/Mansell,Colorado,0.0,0.0
463.,Lindstrom/Lundberg,Finland,0.0,0.0
464.,Devaux/Devaux,Switzerland,0.0,0.0
465.,Volfova/Valek,Czechia,0.0,0.0
466.,Kim/Park,Korea,0.0,0.0
467.,Nakajima/Yamamoto,Japan,0.0,0.0
468.,Campbell/Carr,New Brunswick,0.0,0.0
469.,Taylor/Taylor,British Columbia,0.0,0.0
470.,Katz/Katz,Utah,0.0,0.0
471.,Poisson/Fortin,Quebec,0.0,0.0
472.,Forster/Forster,Ontario,0.0,0.0
473.,Leonard/Dacey,Nova Scotia,0.0,0.0
474.,Shannon/Whittmire,Alberta,0.0,0.0
475.,Guilbault/Fenech,Ontario,0.0,0.0
476.,Riecke/Metty,Michigan,0.0,0.0
477.,Wojtysiak/Koneczny,Poland,0.0,0.0
478.,Kosakova/Votava,Czechia,0.0,0.0
479.,Collins/Espe,Ohio,0.0,0.0
480.,Momsen/Akimoto,,0.0,0.0
481.,De Souza Campos/Ribeiro,Brazil,0.0,0.0
482.,Shim/Shim,Korea,0.0,0.0
483.,Vivier/Codner,Canada,0.0,0.0
484.,Hari/Hari,Northern Ontario,0.0,0.0
485.,Lee/Brady,Missouri,0.0,0.0
486.,Sachkiw/Jacques,Alberta,0.0,0.0
487.,Horakova/Horak,Czechia,0.0,0.0
488.,MacNutt/Abraham,Nova Scotia,0.0,0.0
489.,McMillan/McCabe,Scotland,0.0,0.0
490.,Auer/Noble,Austria,0.0,0.0
491.,Ahn/Kim,Korea,0.0,0.0
492.,Jo/Cho,Korea,0.0,0.0
493.,Carmody/Jeffrey,Nova Scotia,0.0,0.0
494.,Sorenson/Sorenson,Ohio,0.0,0.0
495.,Yang/Lee,Korea,0.0,0.0
496.,Coates/Coates,North Carolina,0.0,0.0
497.,Yang/Kim,Korea,0.0,0.0
498.,Lee/Kim,Korea,0.0,0.0
499.,Ganbat/Bulgankhuu,Mongolia,0.0,0.0
500.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
501.,Whitbread/Kiist,Alberta,0.0,0.0
502.,Kim/Lee,Korea,0.0,0.0
503.,Scepavica/Azatov,Latvia,0.0,0.0
504.,Heys/Heys,Ontario,0.0,0.0
505.,Magnusson/Jarrett,Colorado,0.0,0.0
506.,Cave/King,Ontario,0.0,0.0
507.,Howatt/Kelly,Prince Edward Island,0.0,0.0
508.,Shimba/Kato,Japan,0.0,0.0
509.,Hoo Fatt/Kong,Jamaica,0.0,0.0
510.,Lott/Inglis,Ontario,0.0,0.0
511.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
512.,Park/Kim,Korea,0.0,0.0
513.,Cho/Cho,Texas,0.0,0.0
514.,Tammes/Lill,Estonia,0.0,0.0
515.,Mariano/Hester,Washington,0.0,0.0
516.,Abernathy/McNamara,New Brunswick,0.0,0.0
517.,Smith/Elliott,New Brunswick,0.0,0.0
518.,Jefferies/Day,New Zealand,0.0,0.0
